particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503602462720000,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.228885368,2.11147332,11.3903809,0.49368,-1
4503602479497216,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.457686573,0.693179965,4.85842419,0.139569998,1
4503602546606080,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.20411253,-0.430651218,5.41431236,0.139569998,1
4503602563383296,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.122061595,-0.408228904,2.31575918,0.139569998,-1
4503602848595968,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.289708972,0.340688944,-0.533810675,0.139569998,-1
4503603184140288,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.308120817,0.310975939,0.338762522,0.139569998,1
4503603200917504,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.406851918,0.225340173,0.273011267,0.139569998,-1
4503603402244096,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.318518996,-0.382334709,1.29469275,0.139569998,-1
4503603704233984,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.107497439,-0.540023863,0.183606118,0.139569998,1
4503603788120064,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.446715802,-0.164169252,-0.959284723,0.139569998,-1
4503603955892224,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.194783553,0.401179284,-0.163414299,0.139569998,1
4503604140441600,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.538242459,0.219461605,-0.340913087,0.139569998,-1
4503604190773248,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.264279872,0.557495594,0.913466454,0.139569998,1
4503604207550464,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.0956060067,0.600132108,1.32466936,0.139569998,-1
4503604241104896,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.203837276,0.436331809,-0.130318359,0.139569998,-1
4504699155775488,11,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,51.5926552,-36.6500587,55.5694466,0.000510999991,-1
4504699155841024,22,3,289.824982,-205.144409,300.805634,-2.30432081,0.656521082,-0.463005751,0.705740988,0,0
4505798801620992,-2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-4.66264486,-15.7977858,-12.7673016,0.938269973,-1
4505798818398208,321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-9.92044163,-33.0067062,-28.0055027,0.49368,1
4505798835175424,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.62410545,-0.660602808,3.37991333,0.139569998,1
4505798885507072,-2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.626357615,-0.378847301,0.598440289,0.938269973,-1
4505798902284288,321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.925879538,0.00949955638,2.12101912,0.49368,1
4505800395456512,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.449149102,-0.606345415,-0.0368581042,0.139569998,1
4505800412233728,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.61302125,-0.335429221,3.63336682,0.139569998,1
4506898447466496,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.522007704,0.336278915,-0.377437025,0.139569998,-1
4506898464243712,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-2.9651444,5.98426342,-0.0862476081,0.139569998,1
4506898682347520,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.611604095,0.873307705,-2.04455304,0.49368,-1
4506898699124736,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.565128922,1.64755094,-2.7881434,0.139569998,-1
4506898715901952,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.494944751,1.04868579,-1.62399161,0.139569998,1
4506898732679168,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.79213238,2.35937142,-4.45436668,0.139569998,-1
4506899974193152,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.364873469,1.31548858,-1.49915469,0.139569998,1
4506900007747584,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.59661299,1.36815095,-0.137540415,0.139569998,1
4506900024524800,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.160822451,2.15741277,0.0677182153,0.139569998,-1
4506900041302016,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-2.22239757,6.45031691,0.484143287,0.938269973,1
4506900058079232,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.31109834,3.38048339,0.033136569,0.139569998,1
4506900074856448,-2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-5.52861786,11.8992252,2.2921617,0.938269973,-1
4506900091633664,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.390060663,0.54471302,0.049217876,0.139569998,-1
4506900242628608,321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.395097196,0.609761417,-1.89565635,0.49368,1
4506900276183040,-321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.75928712,2.24401903,-4.79098415,0.49368,-1
4506900292960256,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.416977078,0.208901659,-1.15043044,0.139569998,1
4506900309737472,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.30192566,1.08376491,-4.70047092,0.139569998,1
4506900326514688,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.859275281,1.63562417,-4.08954191,0.139569998,-1
4506900343291904,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.591498613,0.701152503,-1.69409251,0.139569998,1
4506900360069120,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.665839434,-0.0505185537,-1.19016206,0.139569998,1
4506900393623552,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.0857925043,0.545895696,-0.478560328,0.139569998,1
4506900410400768,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-2.49242115,5.26336098,-7.62509489,0.139569998,-1
4529991882637312,-11,0,0.58949703,-0.118518524,-10.0958004,-3.8767941,1.1373055,0.221322611,2.90557718,0.000510999991,1
4529991882702848,22,3,172.977722,24.4361076,425.896362,-2.31069565,0.876458704,0.0847965777,2.20033598,0,0
4529991899414528,-321,0,0.58949703,-0.118518524,-10.0958004,-3.8767941,2.18031454,-0.654745877,3.21456051,0.49368,-1
4553082633453568,-211,0,0.0106792925,-0.0140253976,-11.063756,-3.88068366,0.0474052206,0.7633816,4.48925114,0.139569998,-1
4583869965664256,-211,0,71.7314148,92.2639923,33.7819481,-3.34378958,0.236896366,0.372284472,-0.0391998328,0.139569998,-1
4587168584433664,211,0,22.395052,61.1845589,-104.279053,-3.49673176,0.377614796,0.854285657,-0.996404052,0.139569998,1
4587168601210880,-211,0,22.395052,61.1845589,-104.279053,-3.49673176,0.251032859,0.864428818,-1.6214745,0.139569998,-1
4636648117633024,-211,0,141.649826,-370.413269,-1315.70093,0.680773437,0.581030786,-1.6036278,-5.20397234,0.139569998,-1
4637747646038016,211,0,2.08041143,-3.79614615,9.06196308,-3.81179881,0.467300057,-0.967567682,5.27231264,0.139569998,1
4643245371949056,211,0,0.0684853941,0.0923385546,-10.9037066,-3.88001275,3.3338604,4.51928902,7.77398634,0.139569998,1
4649842592710656,211,0,-0.224048361,0.586206973,-11.1654711,-3.87814617,-0.275124162,0.323989302,0.0902491137,0.139569998,1
4649842609487872,-211,0,-0.224048361,0.586206973,-11.1654711,-3.87814617,-0.023517862,0.439682543,-0.219654605,0.139569998,-1
4652041683075072,321,0,-0.0147441132,-0.00747296447,-11.4382,-3.87941384,-0.52877444,0.137312621,-2.84161901,0.49368,1
4660838044532736,11,0,-0.188965455,1.16309035,-8.78985786,-3.87203217,-0.319263309,1.29681337,2.57253695,0.000510999991,-1
4660838061309952,321,0,-0.188965455,1.16309035,-8.78985786,-3.87203217,-0.88212961,1.9285686,3.13436437,0.49368,1
4697122985213952,-211,0,0.7039814,1.3060292,-9.10412502,-3.87245226,2.7607379,5.77261162,8.69451618,0.139569998,-1
4697123152986112,211,0,0.7039814,1.3060292,-9.10412502,-3.87245226,3.08006811,4.90906382,6.56679726,0.139569998,1
4697123169763328,-211,0,0.7039814,1.3060292,-9.10412502,-3.87245226,1.58251977,3.45207047,4.69890118,0.139569998,-1
4707018958962688,211,0,0.72443831,1.34662092,-9.03956699,-3.87218833,2.33988595,4.08304214,6.5466156,0.139569998,1
4707018975739904,211,0,0.72443831,1.34662092,-9.03956699,-3.87218833,1.73365617,2.90205526,4.60843611,0.139569998,1
4707018992517120,-211,0,0.72443831,1.34662092,-9.03956699,-3.87218833,3.03562093,7.22718239,11.390831,0.139569998,-1
9007199338627072,2212,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,1.09024715,0.759895265,5.17723083,0.938269973,1
9007199355404288,-2212,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.275527686,2.03396773,10.4498062,0.938269973,-1
9007199388958720,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-3.51770782,2.39931488,21.1292477,0.139569998,-1
9007199523176448,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.827042639,-0.700986326,4.33738708,0.139569998,-1
9007199858720768,321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.04025409,-1.52977705,8.64398766,0.49368,1
9007199875497984,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.106659845,0.470353156,-0.880551457,0.139569998,-1
9007199925829632,-2212,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.039126344,-1.47542584,-5.25023651,0.938269973,-1
9007199959384064,-321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.274455875,-1.01683199,-5.29565191,0.49368,-1
9007199976161280,321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.355914295,-0.613151908,-4.13613892,0.49368,1
9007199992938496,-321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.0252383593,-1.55902004,-9.36995792,0.49368,-1
9007200043270144,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,1.58217502,0.302886903,-8.38518333,0.139569998,1
9007200076824576,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.571952939,0.200010419,2.4500773,0.139569998,1
9007200093601792,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.673069596,0.763333738,6.14720058,0.139569998,-1
9007200110379008,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.4411982,-0.125938639,1.92813706,0.139569998,-1
9007200278151168,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.576545358,0.0751131549,-1.15359151,0.139569998,-1
9007200294928384,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-1.35806859,1.49840724,1.15971005,0.139569998,-1
9007200311705600,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.877436578,-0.118268542,-2.12011075,0.139569998,-1
9007200345260032,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.466138572,-0.118227139,-0.0100794481,0.139569998,1
9007200496254976,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.431002766,-2.32213259,4.62337351,0.139569998,1
9007200513032192,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.306811512,0.267652452,2.19736052,0.139569998,-1
9007200563363840,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.593543231,0.747026742,0.192129999,0.139569998,-1
9007200580141056,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.149196818,-0.572263241,-0.80138123,0.139569998,-1
9007200596918272,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.506501734,-0.201901764,0.253736943,0.139569998,1
9007200680804352,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.42394945,0.233132929,1.94653499,0.139569998,-1
9007200697581568,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.231158718,-0.40969938,0.624668837,0.139569998,-1
9007200714358784,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.196396172,0.453581095,0.12483263,0.139569998,1
9007200731136000,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.648187637,-0.405418962,-3.47646046,0.139569998,-1
9007200865353728,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.190748945,0.428248376,-0.474320829,0.139569998,-1
9007200949239808,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.594204485,0.115413427,2.31402516,0.139569998,1
9007200966017024,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.174551368,0.399719328,-0.909760416,0.139569998,1
9007201066680320,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.164286003,1.43780649,-4.04086018,0.139569998,-1
9007201083457536,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.69987458,0.192627296,-2.01835871,0.139569998,1
9007201167343616,321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.76080358,0.304576844,-0.505639732,0.49368,1
9007201838432256,-321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.379530877,0.361287057,0.714322031,0.49368,-1
9007201871986688,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.37694937,0.199705228,-0.00123549881,0.139569998,1
9007201888763904,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.449934393,0.0535986759,-0.974403083,0.139569998,-1
9007201905541120,321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.778885722,0.527861834,-2.65728903,0.49368,1
9007201989427200,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.874526203,-0.416478366,-5.53079367,0.139569998,-1
9007202022981632,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,1.45065904,-0.689900041,-5.32966566,0.139569998,-1
9007202056536064,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.654524505,-0.74772346,-4.42558575,0.139569998,-1
9007202073313280,2212,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.788920224,1.36520481,-1.76118302,0.938269973,1
9007202123644928,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.722803652,0.813246787,0.191734254,0.139569998,-1
9007202157199360,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.32954821,0.557887733,0.0776306912,0.139569998,-1
9007202375303168,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.430493832,-0.0802778229,-0.488124162,0.139569998,1
9007202425634816,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.605320215,-0.204794586,1.00392544,0.139569998,1
9007202492743680,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.128308281,-1.22928381,2.19468021,0.139569998,1
9007202509520896,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.957008779,0.347454011,1.83837914,0.139569998,1
9007202543075328,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.354133755,0.763142169,1.75675416,0.139569998,-1
9007202559852544,321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.388464361,0.314721256,0.251689821,0.49368,1
9007202576629760,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.339323878,0.360371143,0.836251855,0.139569998,-1
9007202593406976,-321,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.442742229,-0.169290215,0.666854799,0.49368,-1
9007202744401920,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.31881234,0.292917609,1.17301679,0.139569998,1
9007202861842432,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.167440832,0.389590502,0.420595765,0.139569998,-1
9007202878619648,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.436160028,0.229041681,0.044588957,0.139569998,1
9007202979282944,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.165711209,-0.384288132,0.253833741,0.139569998,1
9007203012837376,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.227179185,-0.351303905,0.0484677963,0.139569998,1
9007203063169024,2212,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,-0.882922232,1.09173167,-7.96985197,0.938269973,1
9007204422123520,-211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.420014203,0.183346584,-2.38119388,0.139569998,-1
9007204807999488,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.697128892,0.113301061,0.0901866555,0.139569998,1
9007204841553920,211,0,-0.0039146631,0.00135321252,-98.934288,0.296706706,0.71727407,-0.332139313,-0.131583452,0.139569998,1
9107261808967680,-211,0,-33.8830795,69.2570801,232.372849,1.43379784,-0.708050609,1.15691316,5.27233267,0.139569998,-1
9118257244012544,211,0,27.0919495,24.8844185,-82.0693588,0.439280719,0.723641574,0.500644028,0.551754892,0.139569998,1
9118257260789760,-211,0,27.0919495,24.8844185,-82.0693588,0.439280719,0.256719917,0.39965564,0.058438655,0.139569998,-1
9153442689843200,2212,0,7.23006964,33.3673134,-87.1428146,0.439380258,0.268016249,1.21706212,0.399417192,0.938269973,1
9153442706620416,-211,0,7.23006964,33.3673134,-87.1428146,0.439380258,0.0842811838,0.407871097,0.174831346,0.139569998,-1
13510798898888704,-321,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.809173167,1.80728424,-0.000971342553,0.49368,-1
13510798932443136,-2212,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.32075119,0.367890805,2.0833528,0.938269973,-1
13510798949220352,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-1.09297764,0.198402271,2.99627709,0.139569998,-1
13510798965997568,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.934654832,0.660912275,1.5457654,0.139569998,1
13510798982774784,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.558677793,0.724521279,-2.2815423,0.139569998,1
13510799167324160,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.338883162,0.559836745,0.396545112,0.139569998,-1
13510799251210240,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.393759072,-0.426847637,-0.153903767,0.139569998,1
13510799267987456,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.345057964,0.261106849,-0.273284078,0.139569998,-1
13510799284764672,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.259079844,0.377906799,0.431693166,0.139569998,1
13510799301541888,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.257483095,-0.529469788,0.111626953,0.139569998,-1
13510799318319104,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.559348762,0.0488742888,-0.191811502,0.139569998,1
13510799553200128,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.548546135,-1.16077042,-2.37443161,0.139569998,-1
13510799569977344,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.148740321,-0.409204185,-0.664920092,0.139569998,1
13510799586754560,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.183495671,-0.585850835,0.773014665,0.139569998,-1
13510799754526720,-321,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.0971541703,-0.634848714,1.19659948,0.49368,-1
13510799821635584,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.329068094,-0.311388671,-1.22562981,0.139569998,1
13510800123625472,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.0846189484,0.682245374,2.3783865,0.139569998,1
13510801130258432,211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,0.225658074,-0.378076613,0.543845832,0.139569998,1
13510801902010368,-211,0,0.00536391605,-0.0190841109,66.2599182,-10.8584747,-0.34467718,0.498124868,-0.778310657,0.139569998,-1
13560279858151424,-211,0,114.570625,-163.859299,-295.619904,-9.46088696,0.779271185,-1.09118819,-2.19109273,0.139569998,-1
18014398626922496,211,0,0.0175279379,0.0122233629,-101.039146,-4.43925571,-0.107294947,-0.479762822,-0.888684809,0.139569998,1
18014399096684544,-211,0,0.0175279379,0.0122233629,-101.039146,-4.43925571,-0.443036526,0.244954079,-2.93790388,0.139569998,-1
31525197542588416,211,0,0.0248385593,-0.00900750328,24.9384193,12.9193964,0.385110974,0.141098171,0.220594436,0.139569998,1
31525197559365632,-211,0,0.0248385593,-0.00900750328,24.9384193,12.9193964,4.42972946,5.03402376,2.19216013,0.139569998,-1
31525197727137792,-321,0,0.0248385593,-0.00900750328,24.9384193,12.9193964,-0.387146533,-1.61932194,-3.40040898,0.49368,-1
31525197743915008,211,0,0.0248385593,-0.00900750328,24.9384193,12.9193964,-0.551621079,-0.991244614,0.0106986417,0.139569998,1
31525197844578304,-211,0,0.0248385593,-0.00900750328,24.9384193,12.9193964,0.93485862,0.343550503,4.2121768,0.139569998,-1
31525197861355520,211,0,0.0248385593,-0.00900750328,24.9384193,12.9193964,0.276439279,0.365841508,0.49109149,0.139569998,1
